date,return,cumret
2005-03-01,0.003781272241824728,1.7866293000468816
2005-04-01,0.006586815494827892,1.7983974976039439
2005-06-01,0.008900008644163846,1.8144032508782615
2005-07-01,-0.0044683144045314606,1.8062959266967336
2005-08-01,0.00035125901782174867,1.8069304044298407
2005-09-01,0.0017587213869104466,1.81010829157677
2005-11-01,0.0028998993020651616,1.815357423348176
2005-12-01,0.0021289277648131833,1.8192221881698014
2006-02-01,0.0021822614941533103,1.8231922067003539
2006-03-01,0.0016227148923276778,1.826150727845742
2006-05-01,-0.0008838148875070571,1.82453674864564
2006-06-01,0.0048215797789693945,1.8333338981388967
2006-08-01,0.004270662928683806,1.8411634492535778
2006-09-01,0.004828214590452441,1.8500529814826714
2006-11-01,0.006224663623126913,1.861568938977364
2006-12-01,0.006350815079022392,1.873391419065661
2007-02-01,0.0034470497299914507,1.8798490924509197
2007-03-01,0.004156995968798099,1.887663617550187
2007-05-01,0.0031963728554717592,1.8936972942975863
2007-06-01,-7.627979397565796e-05,1.893552843458125
2007-08-01,0.005218857967482691,1.9034350268020561
2007-10-01,0.005720231823015887,1.9143231164154122
2007-11-01,0.012701576290512029,1.9386380375232533
2008-02-01,0.005757268506581535,1.9497992972423468
2008-04-01,-0.00666680564343992,1.9368003642839164
2008-05-01,0.00135882349118088,1.939432134116633
2008-07-01,0.0018549798960709406,1.9430297417352134
2008-08-01,0.00454056551905694,1.9518521955830384
2008-10-01,0.011372119377222193,1.974048891757902
2008-12-01,0.021538041872240895,2.016566039446434
2009-04-01,0.004196170077763057,2.0250278935209924
2009-05-01,-0.0008190039123035219,2.023369387753675
2009-06-01,-0.012110178773880058,1.9988660227423818
2009-07-01,0.0016856937714677905,2.0022354987469173
2009-09-01,0.003298678801635605,2.008840230542516
2009-10-01,0.008093350780349987,2.0250984791899755
2009-12-01,-0.0018942784680036529,2.0212623787452593
2010-02-01,-0.0006829825102898268,2.0198818918918695
2010-03-01,0.002196116559346656,2.0243177879625778
2010-04-01,-1.6024199065342424e-06,2.024314544155457
2010-07-01,0.0034689197028606165,2.031336728762465
2010-09-01,-0.00653162690356153,2.0180687951346874
2010-10-01,0.0008910952339177616,2.01986708661975
2010-11-01,0.00020844098281663244,2.020288109700444
2010-12-01,-0.00712979596905869,2.0058838676795645
2011-02-01,-0.0017260519388063427,2.002421607940736
2011-03-01,0.002831692940800246,2.008091851072448
2011-04-01,0.003779815683539002,2.0156820681451184
2011-06-01,0.006692561748666749,2.0291721448518603
2011-07-01,-0.0003707138840062975,2.0284199025647247
2011-08-01,0.004517617371148552,2.0375835275525347
2011-09-01,0.008288634433208956,2.054472312539546
2011-11-01,0.013326203272774504,2.081850628194735
2011-12-01,-0.0022836283609231033,2.077096455056984
2012-02-01,-0.002685095068467902,2.0715192536087783
2012-03-01,-0.0027573010550862127,2.0658074513851714
2012-05-01,-0.0007101205654685008,2.064340479029645
2012-06-01,0.009858583692867233,2.0846919524127325
2012-08-01,-0.0016657562220186238,2.081219363822009
2012-10-01,0.0016512735752650342,2.084656026361818
2012-11-01,-0.00088397534682171,2.082813241827911
2013-02-01,0.00021428095332155355,2.0832595490349606
2013-03-01,0.0033538502044315292,2.0902464894993753
2013-05-01,0.0029531771998889816,2.096419357774313
2013-07-01,0.004075770168713266,2.1049638812538425
2013-08-01,-0.008445657293248525,2.087186077698106
2013-10-01,-0.00047948759070386615,2.0861852978743602
2013-11-01,-0.0034281024827858752,2.0790336408751657
2014-04-01,-0.0004109289321960266,2.0781793058011213
2014-05-01,0.005527061606181668,2.0896655308529763
2014-07-01,-0.001757401597239098,2.08599314931136
2014-08-01,0.00570114541555835,2.0978856995914428
2014-10-01,0.009520904427231608,2.1178594688365084
2014-12-01,-0.0015519127872020973,2.114572735645324
2015-04-01,0.003175865235826745,2.121288333685087
2015-05-01,-0.003329073008228837,2.1142264099507453
2015-06-01,-0.0028746727153156314,2.10814870097606
2015-07-01,-0.004723804715708448,2.098190218200975
2015-09-01,0.003626303969187142,2.1057988937173464
2015-10-01,0.0025046973800233094,2.111073282689296
2015-12-01,0.005644628461542658,2.1229895070251663
2016-02-01,-0.0009040494940735258,2.121070219435417
2016-03-01,-0.005368404031827788,2.10968345751761
2016-04-01,0.00012704325870714677,2.1099514785788935
2016-06-01,0.0011425377157952114,2.1123621777216677
2016-07-01,0.003125986008859346,2.1189653923348692
2016-08-01,-0.0029563878727729967,2.112700908746145
2016-09-01,0.001586175380428942,2.1160520229138076
2016-11-01,0.0017967178128025871,2.119853971276194
2016-12-01,-0.004421567984898847,2.1104808928241385
2017-02-01,-0.0006627103995574834,2.1090822551883965
2017-03-01,-0.005759249795918834,2.0969355236406266
2017-05-01,-0.001212094554812624,2.0943938395106287
2017-06-01,0.0015624459843843997,2.0976662167548916
2017-08-01,0.004195867730783214,2.1064677467437276
2017-09-01,-0.0012284096615182937,2.103880141411951
2017-11-01,0.002454654905416725,2.1090444411214766
2017-12-01,0.005860153247282939,2.1214037647517783
2018-02-01,-0.001008444884357948,2.119264445977557
2018-03-01,0.006182396162363486,2.132366578355402
2018-05-01,0.0006625105613309216,2.1337792937341917
2018-06-01,-0.0017018266162174165,2.1301479713389813
2018-08-01,-0.0008933754849692929,2.12824494936203
2018-10-01,8.454222475068562e-05,2.128424875924863
2018-11-01,0.0035856246192021634,2.1360566085601014
2019-02-01,-0.0019298569775798476,2.131934324809566
2019-03-01,0.0005313161442467321,2.1330670559348115
2019-04-01,-0.003100724949687971,2.126453001695117
2019-05-01,0.0015312831400077977,2.129709203324632
2019-07-01,-0.0008604884908548707,2.127876613066303
2019-08-01,0.01016055925018314,2.1494970294704427
2019-10-01,0.003142606948594655,2.15625205377124
2019-11-01,-0.0008764187958097223,2.154362273942812
2020-04-01,0.003171400714964959,2.161194619998688
2020-05-01,0.0005228493356150979,2.162324599169889
2020-06-01,-0.000612489975926462,2.1610001970281982
2020-07-01,-0.000885493197639141,2.159086646053633
2020-09-01,0.0024027319306727324,2.1642743524791954
2020-10-01,0.0012463582747777938,2.166971813727297
2020-12-01,-0.005727030892533957,2.1545614992068303
2021-02-01,0.0025194853790418566,2.1599898854023283
2021-03-01,0.00020285800285101577,2.1604280566366594
2021-04-01,0.00490395584806628,2.1710227004393294
2021-07-01,-0.0003179981434040811,2.1703323192513015
2021-09-01,0.0003188260285421532,2.171024277685265
2021-10-01,0.003996191052830118,2.179700105479228
2021-11-01,-0.0010921339287549411,2.1773195810395234
2021-12-01,0.001101411914322678,2.1797177067673683
2022-02-01,0.0005232497706902695,2.1808582435576036
2022-03-01,0.008773214363460359,2.1999913804246543
2022-04-01,-0.0021335039229300945,2.195297690184106
2022-06-01,-0.0025740066573659553,2.189646979314672
2022-07-01,0.007588761699234985,2.2062636884461404
2022-08-01,0.006907989129982663,2.2215045340238015
2022-09-01,0.0006497981716054063,2.2229480636082233
2022-11-01,0.003341222761437025,2.2303754282758437
2022-12-01,0.0072550980140065925,2.246557020616017
2023-02-01,0.007157595379008624,2.2626369667654576
2023-03-01,0.0014231389871244935,2.2658570136465706
2023-05-01,-9.862102932554066e-05,2.26563355249558
2023-06-01,0.005086697940884307,2.2771581460218577
2023-08-01,-0.0033472795396995866,2.2695358611510184
2023-09-01,-0.0022505448279771857,2.264428168956796
2023-11-01,0.011929072524434686,2.2914406968106547
2023-12-01,0.015156223132482995,2.3261702833063693
2024-02-01,0.010265050525111553,2.3500485387945225
2024-03-01,0.00846457883776223,2.3699407099237164
2024-05-01,0.007991109241054442,2.3888791650315393
2024-07-01,-0.0038442344758741974,2.379695753386627
2024-08-01,0.010007996166878854,2.4035117393648586
2024-10-01,0.0072956301393207615,2.42104687205078
2024-11-01,-0.002744794633645431,2.414401595588571
2025-04-01,0.008803200697178735,2.435656057398126
2025-05-01,-0.002792044892064684,2.4288555963442415
2025-07-01,0.0018094161471491922,2.4332504068793606
2025-08-01,0.012332913222049545,2.4632594729949204
