,Regime_0,Regime_1,Regime_2,Moderate Growth,Recession,Expansion
1998-12-01,1.0494368922371618e-14,0.9995353024252167,0.00046469757476987484,1.0494368922371618e-14,0.9995353024252167,0.00046469757476987484
1999-01-01,0.011866709216281099,0.9879843320843394,0.00014895869937661395,0.011866709216281099,0.9879843320843394,0.00014895869937661395
1999-02-01,0.02051261451193496,0.9793765899094037,0.00011079557865841697,0.02051261451193496,0.9793765899094037,0.00011079557865841697
1999-03-01,0.04477650174463839,0.9551302514766717,9.324677868703625e-05,0.04477650174463839,0.9551302514766717,9.324677868703625e-05
1999-04-01,0.16272116511365484,0.8372025143669133,7.632051942932823e-05,0.16272116511365484,0.8372025143669133,7.632051942932823e-05
1999-05-01,0.15990197018573138,0.839971520348533,0.0001265094657331671,0.15990197018573138,0.839971520348533,0.0001265094657331671
1999-06-01,0.10988333373409832,0.8899340515035573,0.00018261476234196315,0.10988333373409832,0.8899340515035573,0.00018261476234196315
1999-07-01,3.8050591558616037e-07,0.9995965915234541,0.0004030279706275417,3.8050591558616037e-07,0.9995965915234541,0.0004030279706275417
1999-08-01,2.6528147142789917e-08,0.9997386301231403,0.0002613433487097026,2.6528147142789917e-08,0.9997386301231403,0.0002613433487097026
1999-09-01,4.607140923553664e-08,0.9997157565795076,0.0002841973490804051,4.607140923553664e-08,0.9997157565795076,0.0002841973490804051
1999-10-01,2.7119347876070365e-16,0.99947300347221,0.0005269965277869273,2.7119347876070365e-16,0.99947300347221,0.0005269965277869273
1999-11-01,2.7048891167314655e-16,0.9994206131712456,0.0005793868287510687,2.7048891167314655e-16,0.9994206131712456,0.0005793868287510687
1999-12-01,3.1145397099089207e-16,0.9995185007701789,0.00048149922981773985,3.1145397099089207e-16,0.9995185007701789,0.00048149922981773985
2000-01-01,0.012638323608982278,0.9871850475540098,0.00017662883700498742,0.012638323608982278,0.9871850475540098,0.00017662883700498742
2000-02-01,0.0119723126715607,0.9878766329330314,0.00015105439540462188,0.0119723126715607,0.9878766329330314,0.00015105439540462188
2000-03-01,0.008883240109314131,0.9908506307068234,0.00026612918385929355,0.008883240109314131,0.9908506307068234,0.00026612918385929355
2000-04-01,7.924787092340203e-24,0.9987422906344028,0.0012577093655938248,7.924787092340203e-24,0.9987422906344028,0.0012577093655938248
2000-05-01,8.389774692182442e-23,0.9983027377611332,0.0016972622388634912,8.389774692182442e-23,0.9983027377611332,0.0016972622388634912
2000-06-01,7.960540455080184e-22,0.99847239179707,0.0015276082029265455,7.960540455080184e-22,0.99847239179707,0.0015276082029265455
2000-07-01,7.673597138862175e-06,0.9994683427750721,0.000523983627785744,7.673597138862175e-06,0.9994683427750721,0.000523983627785744
2000-08-01,1.1910689136661652e-05,0.9997023314634852,0.0002857578473750142,1.1910689136661652e-05,0.9997023314634852,0.0002857578473750142
2000-09-01,0.00014742400365750334,0.9997724893868671,8.008660947225276e-05,0.00014742400365750334,0.9997724893868671,8.008660947225276e-05
2000-10-01,0.5753499422791583,0.42461635378654805,3.370393429045099e-05,0.5753499422791583,0.42461635378654805,3.370393429045099e-05
2000-11-01,0.6787016840137556,0.321238023710254,6.029227598717391e-05,0.6787016840137556,0.321238023710254,6.029227598717391e-05
2000-12-01,0.5742780039134197,0.4254220499585348,0.0002999461280423617,0.5742780039134197,0.4254220499585348,0.0002999461280423617
2001-01-01,2.4318297049068282e-14,0.9955163363057341,0.004483663694238806,2.4318297049068282e-14,0.9955163363057341,0.004483663694238806
2001-02-01,4.633288225047311e-15,0.997234007608119,0.002765992391873734,4.633288225047311e-15,0.997234007608119,0.002765992391873734
2001-03-01,1.3603070918872092e-13,0.9989714029774955,0.0010285970223657987,1.3603070918872092e-13,0.9989714029774955,0.0010285970223657987
2001-04-01,0.5226171717670395,0.47724942753461597,0.00013340069834183563,0.5226171717670395,0.47724942753461597,0.00013340069834183563
2001-05-01,0.6189176620900577,0.38099670263383856,8.563527610080756e-05,0.6189176620900577,0.38099670263383856,8.563527610080756e-05
2001-06-01,0.5183999236841312,0.4810398600108256,0.0005602163050403739,0.5183999236841312,0.4810398600108256,0.0005602163050403739
2001-07-01,5.485860112492658e-16,0.9891442942258191,0.0108557057741775,5.485860112492658e-16,0.9891442942258191,0.0108557057741775
2001-08-01,1.6837270116165508e-18,0.9923798594383347,0.007620140561662516,1.6837270116165508e-18,0.9923798594383347,0.007620140561662516
2001-09-01,1.2130282891358044e-19,0.9961253304969513,0.0038746695030457586,1.2130282891358044e-19,0.9961253304969513,0.0038746695030457586
2001-10-01,0.00018858286702280866,0.998999055780285,0.0008123613526891912,0.00018858286702280866,0.998999055780285,0.0008123613526891912
2001-11-01,7.540870883275797e-05,0.9996928456945325,0.00023174559663182413,7.540870883275797e-05,0.9996928456945325,0.00023174559663182413
2001-12-01,0.0012655950157951827,0.9986887073747046,4.569760949734957e-05,0.0012655950157951827,0.9986887073747046,4.569760949734957e-05
2002-01-01,0.6845038136750833,0.31548198060318255,1.4205721731260156e-05,0.6845038136750833,0.31548198060318255,1.4205721731260156e-05
2002-02-01,0.8573549024929062,0.14262880664599023,1.6290861100712184e-05,0.8573549024929062,0.14262880664599023,1.6290861100712184e-05
2002-03-01,0.8773258098042314,0.12263514757267692,3.904262308892565e-05,0.8773258098042314,0.12263514757267692,3.904262308892565e-05
2002-04-01,0.7799095215923469,0.21997667130964124,0.00011380709800892127,0.7799095215923469,0.21997667130964124,0.00011380709800892127
2002-05-01,0.6706641083194708,0.32917320074016304,0.00016269094036322848,0.6706641083194708,0.32917320074016304,0.00016269094036322848
2002-06-01,0.45283813389887795,0.5468673601548276,0.000294505946291624,0.45283813389887795,0.5468673601548276,0.000294505946291624
2002-07-01,0.013177134441773194,0.9862273703468571,0.0005954952113670078,0.013177134441773194,0.9862273703468571,0.0005954952113670078
2002-08-01,0.0011617973572287652,0.9986451791480603,0.00019302349470824275,0.0011617973572287652,0.9986451791480603,0.00019302349470824275
2002-09-01,0.0009199906606331731,0.9989461039428144,0.00013390539654976313,0.0009199906606331731,0.9989461039428144,0.00013390539654976313
2002-10-01,8.665286750272222e-08,0.9998327251153282,0.0001671882318016357,8.665286750272222e-08,0.9998327251153282,0.0001671882318016357
2002-11-01,4.76015755088063e-08,0.9998304015348352,0.00016955086358623228,4.76015755088063e-08,0.9998304015348352,0.00016955086358623228
2002-12-01,5.6469390554931504e-08,0.999844602564759,0.0001553409658472608,5.6469390554931504e-08,0.999844602564759,0.0001553409658472608
2003-01-01,0.016749399004111463,0.9831541051526589,9.649584322636124e-05,0.016749399004111463,0.9831541051526589,9.649584322636124e-05
2003-02-01,0.042444953463909384,0.9574748969889607,8.01495471265702e-05,0.042444953463909384,0.9574748969889607,8.01495471265702e-05
