date,target_duration,2Y,5Y,10Y,30Y
1990-02-01,7.109911821701923,0.34642212971660663,0.3240788534030939,0.2471369651666785,0.08236205171362099
1990-03-01,7.318563567038052,0.2900479778453831,0.2893961669205216,0.25813241970301287,0.16242343553108235
1990-05-01,7.911724010950613,0.23910206239802628,0.27195272312623475,0.259537102244013,0.2294081122317258
1990-06-01,7.959688075203424,0.21488828823346579,0.24959042039777127,0.2677606456843815,0.2677606456843815
1990-08-01,7.434888872579691,0.25661594545548655,0.2713637622064002,0.25764247996525586,0.2143778123728574
1990-10-01,4.005582468917218,0.5001405581127062,0.49985944188729386,0.0,0.0
1990-11-01,4.000096054559945,0.4954998173844199,0.4974046525705444,0.0031583164522887915,0.003937213592746747
1991-02-01,4.061752706450549,0.500786482363077,0.4992135176369231,0.0,0.0
1991-05-01,6.4232559339067015,0.3187498922176908,0.29715032023401405,0.2348314940780645,0.14926829347023057
1991-07-01,6.85328117523866,0.2866827264516992,0.2855672767907798,0.2514386430711446,0.17631135368637635
1991-08-01,7.120207188414817,0.24675050803976895,0.26042034152807403,0.253721082422877,0.23910806800927994
1991-10-01,7.262012650107856,0.27826987294542105,0.28030023339313787,0.25212583060428756,0.18930406305715358
1991-11-01,7.330420011730057,0.2341818410097988,0.25567369791958217,0.26068806431032776,0.2494563967602912
1992-04-01,7.2736403911324485,0.2678513684237214,0.2739232753417979,0.2584733292449594,0.19975202698952124
1992-05-01,7.254678676235341,0.3044970165468496,0.2965826586416375,0.2555149807193096,0.1434053440922033
1992-06-01,7.243922328601343,0.3517339231766776,0.32531403368867806,0.25177225868873987,0.07117978444590446
1992-07-01,7.229508241009525,0.2389176360165071,0.25698845369467854,0.2592452699463397,0.24484864034247475
1992-09-01,7.214718784749568,0.24066697383095864,0.2613758664944325,0.2562711730862942,0.24168598658831467
1992-10-01,7.197756501129037,0.23130029950753933,0.25501601148280933,0.2568418445048256,0.2568418445048256
1992-12-01,7.2545096141428935,0.2537208445226936,0.2675383941036827,0.25430403841418986,0.2244367229594339
1993-02-01,7.322855866488789,0.3360700676151955,0.3194201821718441,0.2530397550657584,0.09146999514720211
1993-03-01,7.317958752275251,0.27483946397950476,0.28135025928087093,0.25320658837229154,0.1906036883673326
1993-04-01,7.246177149857819,0.311117390035893,0.30528083225109687,0.2511668739067859,0.13243490380622439
1993-07-01,6.93947916431701,0.3448824943027915,0.3240994630122451,0.24701822686971406,0.0839998158152494
1993-09-01,6.652693515786238,0.3402310298612355,0.3131799899926689,0.24355362898027128,0.1030353511658245
1993-10-01,6.141551962549102,0.26405150958350637,0.26405150958350637,0.20784547124948097,0.26405150958350637
1993-11-01,6.049268027610569,0.26537798255879047,0.26537798255879047,0.20386605232362862,0.26537798255879047
1993-12-01,6.043735181210154,0.2654608785663905,0.2654608785663905,0.20361736430082858,0.2654608785663905
1994-02-01,6.098763760606851,0.2646773016499324,0.2646773016499324,0.20596809505020278,0.2646773016499324
1994-03-01,6.159710472586369,0.2638054294314289,0.2638054294314289,0.20858371170571333,0.2638054294314289
1994-06-01,6.240858933044129,0.32419044079662435,0.3007815622000447,0.22253675872049833,0.15249123828283268
1994-07-01,6.891200193685547,0.3129718072172031,0.3032189162973103,0.25032142018747094,0.13348785629801563
1994-08-01,7.1538243779275446,0.2712197207557922,0.2723698927375321,0.25123766717072815,0.20517271933594755
1994-09-01,7.194710300130188,0.2680921624729614,0.27323800123867314,0.2522951201283344,0.20637471616003103
1994-11-01,7.094356584377602,0.38444699439598284,0.34849327204637015,0.2440629150946511,0.022996818462996095
1994-12-01,7.244904719806106,0.2696682582223072,0.27689730298772186,0.2574012708722643,0.19603316791770664
1995-02-01,7.92134997773196,0.23086216369204368,0.2611645838311937,0.26860846196212546,0.2393647905146372
1995-03-01,7.987712419869929,0.242687492729342,0.2668663576089339,0.26777372141489825,0.2226724282468258
1995-05-01,7.992819796803188,0.2588758678108418,0.28208992547994977,0.26095677970573017,0.1980774270034783
1995-06-01,7.977944108964607,0.2708251193373356,0.29006963929596163,0.2598435700506223,0.1792616713160804
1995-08-01,7.872426011269294,0.3400764637287576,0.3279470965183929,0.259127900118523,0.07284853963432647
1995-09-01,7.799379854563386,0.22636680661812408,0.2542304123863824,0.26690267530132156,0.2525001056941718
1995-11-01,7.755028359195935,0.31966519028345114,0.31037027909484566,0.26381829393887973,0.10614623668282355
1995-12-01,7.634524898072301,0.3411964030980278,0.3255271487276773,0.2590169176157267,0.07425953055856818
1996-02-01,7.374021094066542,0.31469029312867997,0.3061430136043029,0.25782020911633613,0.12134648415068096
1996-03-01,6.9149834774613055,0.3147025051234627,0.3041258934647651,0.24948211377925023,0.13168948763252186
1996-04-01,5.984909951994025,0.6339990028327018,0.3660009971672983,0.0,0.0
1996-05-01,5.994717193279083,0.6331373315170344,0.3668626684829656,0.0,0.0
1996-07-01,6.042269642879111,0.6292276207369385,0.37077237926306145,0.0,0.0
1996-08-01,6.0561574913453375,0.6281025282514517,0.3718974717485482,0.0,0.0
1996-10-01,6.036501531268839,0.6296957830138565,0.3703042169861434,0.0,0.0
1996-11-01,6.020435810549011,0.6310069167317125,0.36899308326828745,0.0,0.0
1997-04-01,6.000007449848377,0.6326868218066729,0.36731317819332715,0.0,0.0
1997-05-01,6.00026504094004,0.6326645726510232,0.36733542734897684,0.0,0.0
1997-07-01,6.006819381811682,0.632124159214647,0.36787584078535296,0.0,0.0
1997-08-01,6.031265031001898,0.6301216527960838,0.36987834720391616,0.0,0.0
1997-10-01,6.197754225712673,0.616975772119017,0.38302422788098306,0.0,0.0
